iter	MAPE
359	0.04899871026
360	0.04897085421
361	0.04888167124
362	0.04879516376
363	0.0487112515
364	0.04868503317
365	0.04860388365
366	0.04858801437
367	0.0485631024
368	0.04850140554
369	0.04844155957
370	0.04838350899
371	0.04832719992
372	0.04832295735
373	0.04825103868
374	0.04818127758
375	0.04812961521
376	0.04806330505
377	0.04799898419
378	0.04795146699
379	0.04790537531
380	0.04788446786
381	0.04786418762
382	0.04781989987
383	0.04776141816
384	0.04774215811
385	0.04770051306
386	0.04768207484
387	0.04764185894
388	0.04760284951
389	0.04754954605
390	0.04749784169
391	0.04746194736
392	0.04744497
393	0.04741030525
394	0.04739403432
395	0.04734592294
396	0.04729925491
397	0.04728367855
398	0.04725204168
399	0.04720768317
400	0.04717778527
401	0.04716311088
402	0.0471342297
403	0.04710621495
404	0.04707904065
405	0.04705268158
406	0.0470390479
407	0.04701358246
408	0.04700049264
409	0.04697588795
410	0.04693797429
411	0.04691472119
412	0.04687854011
413	0.04684344445
414	0.04683119167
415	0.04679720725
416	0.04676424236
417	0.0467524737
418	0.04672055093
419	0.04670086861
420	0.04667039653
421	0.04664083861
422	0.04662268862
423	0.04661162879
424	0.0465834521
425	0.04657276951
426	0.0465624074
427	0.04654543039
428	0.04651860155
429	0.04650867624
430	0.04649904869
431	0.04648970997
432	0.04648065142
433	0.04647186461
434	0.04645607455
435	0.04643061636
436	0.04641567885
437	0.04639135206
438	0.04636775507
439	0.04635396789
440	0.04634059434
441	0.04633242917
442	0.04631949825
443	0.04631163628
444	0.0462897742
445	0.04627757499
446	0.04626574176
447	0.04625426352
448	0.0462468208
449	0.04623960136
450	0.04621929875
451	0.04620850046
452	0.04619802612
453	0.04619113569
454	0.04618100513
455	0.04617436339
456	0.04616456454
457	0.04615505966
458	0.04613662874
459	0.04611875075
460	0.04610997032
461	0.04609283866
462	0.04608452516
463	0.04606810504
464	0.04606023242
465	0.04605403884
466	0.04604642412
467	0.04603087592
468	0.04602366408
469	0.04601666859
470	0.04600192051
471	0.04599603041
472	0.04599031701
473	0.04598372732
474	0.04596959808
475	0.04595589272
476	0.04594979478
477	0.04594387977
478	0.04593843648
479	0.04593271447
480	0.04592745749
481	0.04592192175
482	0.04591655209
483	0.04591149548
484	0.04589888881
485	0.0458938136
486	0.04588893707
487	0.04588402649
488	0.04587203507
489	0.04586738116
490	0.04585585573
491	0.04585117712
492	0.04584677669
493	0.04584225493
494	0.04583786882
495	0.04582680781
496	0.04582265613
497	0.04581842312
498	0.04580779316
499	0.0458036932
500	0.04579338735
501	0.04578955673
502	0.04578559889
503	0.04577569227
504	0.04576608285
505	0.04575676171
506	0.045752938
507	0.04574390069
508	0.04573513449
509	0.04573182255
510	0.04572860997
511	0.04572493337
512	0.04572182403
513	0.04571259111
514	0.04570958037
515	0.04570063162
516	0.04569195134
517	0.04568353146
518	0.04567536418
519	0.04566722827
520	0.04565933644
521	0.04565655698
522	0.0456486763
523	0.04564109538
524	0.0456384597
525	0.04563116099
526	0.04562408124
527	0.04561721389
528	0.04560963722
529	0.04560228786
530	0.04559565308
531	0.04558921735
532	0.04558211508
533	0.04557522589
534	0.04556854337
535	0.04556625168
536	0.04555977352
537	0.0455534897
538	0.0455473944
539	0.0455412632
540	0.04553531593
541	0.04552954708
542	0.04552745876
543	0.04552543309
544	0.0455199158
545	0.04551456403
546	0.04550937281
547	0.04550352436
548	0.04549785137
549	0.04549234856
550	0.0454873367
551	0.0454824752
552	0.04547715284
553	0.04547199014
554	0.04546728821
555	0.04546554013
556	0.04546101026
557	0.04545661629
558	0.04545163062
559	0.04544737442
560	0.0454432459
561	0.04544166624
562	0.04544013397
563	0.04543618169
564	0.04543234798
565	0.04542753848
566	0.04542610252
567	0.04542470963
568	0.04542004762
569	0.04541869767
570	0.04541738821
571	0.04541286898
572	0.04541159984
573	0.04541036878
574	0.04540679534
575	0.04540241892
576	0.04539895699
577	0.04539471616
578	0.04539136215
579	0.04538810877
580	0.04538400312
581	0.04538288585
582	0.04537709958
583	0.04533119723
584	0.04528667194
585	0.04528356457
586	0.04528055041
587	0.04527762669
588	0.04523443841
589	0.0452316027
590	0.04522885205
591	0.04522786889
592	0.04522691522
593	0.04522599016
594	0.04522509285
595	0.04522247791
596	0.04521994142
597	0.04517807487
598	0.04517561469
599	0.04517322832
600	0.04517240688
601	0.04513180243
602	0.04513100762
603	0.04509162649
604	0.04505342679
605	0.04505113403
606	0.04505037695
607	0.0450481629
608	0.04501111441
609	0.04501039133
610	0.04497445874
611	0.04497375895
612	0.04493890852
613	0.0449051036
614	0.04490297495
615	0.04487018437
616	0.04486811971
617	0.04486746191
618	0.04486682385
619	0.04486620493
620	0.04486422635
621	0.04486230712
622	0.04486172159
623	0.04486115362
624	0.0448606027
625	0.04482881694
626	0.04479798475
627	0.04476807753
628	0.04473906753
629	0.04473722694
630	0.04473670338
631	0.04470856652
632	0.04468127377
633	0.04465479981
634	0.04462912006
635	0.04460421071
636	0.04460243197
637	0.04460070659
638	0.04457654472
639	0.04457605428
640	0.04457557856
641	0.04457391631
642	0.04455048371
643	0.04454887138
644	0.04452614184
645	0.04452457792
646	0.04450253035
647	0.04450208676
648	0.04448070249
649	0.04445995976
650	0.0444595308
651	0.04445802361
652	0.04445656163
653	0.04445514352
654	0.04445474086
655	0.04445336952
656	0.04445298303
657	0.04445165681
658	0.04445128576
659	0.04445092583
660	0.04443081376
661	0.04441130504
662	0.04441095697
663	0.04440968149
664	0.04440844427
665	0.04440724417
666	0.04440608007
667	0.04440575545
668	0.04440544057
669	0.04438652132
670	0.04438539812
671	0.04436704649
672	0.0443492454
673	0.04434815591
674	0.04434785739
675	0.04434756783
676	0.04434728695
677	0.04433002327
678	0.04432897427
679	0.04431222854
680	0.04431195926
681	0.04431169807
682	0.04429545664
683	0.04429520362
684	0.04429495819
685	0.04429394975
686	0.04427819736
687	0.04427796169
688	0.04427773308
689	0.04426245488
690	0.04426223341
691	0.04426126117
692	0.0442610482
693	0.04424622984
694	0.04410818822
695	0.04393910389
696	0.04380892134
697	0.04380891632
698	0.04380891144
699	0.04380890671
700	0.04366834481
701	0.04366483272
702	0.04361838443
703	0.04347947869
704	0.04340599971
705	0.04340599541
706	0.04324956506
707	0.04317835961
708	0.04302121855
709	0.0429533158
710	0.04288745014
711	0.04273725241
712	0.04267442739
713	0.04244944267
714	0.04230478382
715	0.04208654871
716	0.04202668384
717	0.04201497564
718	0.04200361868
719	0.04200361553
720	0.04200265051
721	0.04182301621
722	0.04164877094
723	0.04152699813
724	0.04135837875
725	0.0412406457
726	0.04107745988
727	0.04107269241
728	0.04089819401
729	0.04089690482
730	0.04075216128
731	0.04070663172
732	0.04059298233
733	0.04048274241
734	0.04048156587
735	0.04048042463
736	0.04047617967
737	0.04047508708
738	0.04034125161
739	0.04034020635
740	0.04021039568
741	0.04020939547
742	0.0401685986
743	0.04016470349
744	0.04016092522
745	0.04015726031
746	0.04003521553
747	0.04003171241
748	0.04003080705
749	0.04002992884
750	0.04002655398
751	0.04002571166
752	0.03990740133
753	0.03987026942
754	0.03975895056
755	0.03975815863
756	0.03975739046
757	0.03972246401
758	0.03961641717
759	0.03961568934
760	0.03961269102
761	0.03957917499
762	0.03956935257
763	0.03956866552
764	0.03956827809
765	0.03956614266
766	0.03942612094
767	0.0394240496
768	0.03942341264
769	0.03940340095
770	0.03938404558
771	0.03938342919
772	0.03936460087
773	0.0393463374
774	0.03934453196
775	0.03934394427
776	0.03934220677
777	0.03932449473
778	0.0393072651
779	0.03921370912
780	0.03919705243
781	0.03917123303
782	0.03900446525
783	0.03900393458
784	0.03900341983
785	0.03885677209
786	0.0387150715
787	0.03871458069
788	0.03864919752
789	0.03862541712
790	0.03850246793
791	0.03850200391
792	0.03835418739
793	0.03833182188
794	0.03833138624
795	0.03833096366
796	0.03833055376
797	0.03832846673
798	0.03818187422
799	0.03809070287
800	0.03800226678
801	0.03794275514
802	0.03788502884
803	0.03777448166
804	0.03765587597
805	0.03760725618
806	0.03750343527
807	0.03745628521
808	0.03744878437
809	0.03744150855
810	0.03734835911
811	0.03725800415
812	0.03720533164
813	0.03710551899
814	0.03701788309
815	0.03693287626
816	0.03685041964
817	0.03677043671
818	0.03676456465
819	0.0366677599
820	0.03659017815
821	0.03653912674
822	0.03653343095
823	0.03645818527
824	0.03634504093
825	0.03633850586
826	0.03624632783
827	0.03624111408
828	0.03616845159
829	0.03616227178
830	0.03607287626
831	0.03606689023
832	0.03597991405
833	0.03595201161
834	0.03588153798
835	0.03581317857
836	0.03574686994
837	0.03569887009
838	0.03567248865
839	0.03560817198
840	0.03554578481
841	0.0355371449
842	0.03553513272
843	0.03547489548
844	0.03547401016
845	0.0353943027
846	0.03531698647
847	0.03524198972
848	0.0351826706
849	0.03518185953
850	0.03512433022
851	0.03505158862
852	0.03495682522
853	0.03490046594
854	0.03489308332
855	0.03481604096
856	0.03481593197
857	0.03481518529
858	0.03481508143
859	0.03474035038
860	0.03459164347
861	0.03459089798
862	0.03459019582
863	0.03454508378
864	0.03449630195
865	0.03445385314
866	0.0344126778
867	0.03441201033
868	0.03437207454
869	0.03433333683
870	0.03433269615
871	0.03429512453
872	0.03425868005
873	0.03425861345
874	0.03418095709
875	0.03410563042
876	0.03410501947
877	0.03410442686
878	0.03410385202
879	0.0340599339
880	0.03401733332
881	0.03401677953
882	0.03395731968
883	0.03391600945
884	0.03391595057
885	0.03383709546
886	0.03375521427
887	0.03367578952
888	0.03359874752
889	0.03355879531
890	0.03348406809
891	0.03344535099
892	0.03336981428
893	0.03331647106
894	0.03327891547
895	0.03327886904
896	0.03320688648
897	0.03317049237
898	0.03316701116
899	0.03316151104
900	0.03316149157
901	0.03311011954
902	0.033041539
903	0.03304152014
904	0.03297230724
905	0.03292415613
906	0.0328572241
907	0.03285720584
908	0.03285718812
909	0.03285717094
910	0.03285666276
911	0.03285620844
912	0.03285572051
913	0.03285570386
914	0.03285523059
915	0.03285477152
916	0.03285434751
917	0.03285393623
918	0.03285349994
919	0.03285310592
920	0.03285308981
921	0.03285270761
922	0.03279411317
923	0.03279374679
924	0.03279339141
925	0.03279304668
926	0.03277551534
927	0.03275850994
928	0.0327420147
929	0.03272601431
930	0.03270778682
931	0.03270480314
932	0.03270190899
933	0.03269910166
934	0.03269880327
935	0.03269851384
936	0.03269579605
937	0.0326954134
938	0.03269504224
939	0.03269477637
940	0.03264836061
941	0.03264573055
942	0.0326457184
943	0.03264547
944	0.03264522905
945	0.03264268059
946	0.03264245386
947	0.03264223393
948	0.03263976603
949	0.03263942462
950	0.03263922009
951	0.03263889109
952	0.03263869499
953	0.03263837791
954	0.03263807034
955	0.03263568548
956	0.03263538861
957	0.03263521015
958	0.03263289957
959	0.03263261479
960	0.03263233856
961	0.03263217415
962	0.03263201468
963	0.03263185999
964	0.0326315969
965	0.03263144839
966	0.0326311947
967	0.03263105209
968	0.03263091376
969	0.03263067049
970	0.03263043452
971	0.03263030295
972	0.03263017532
973	0.0326279495
974	0.03262579045
975	0.03262567394
976	0.03262556092
977	0.03262346855
978	0.03262324712
979	0.03262121814
980	0.03262100413
981	0.03262079655
982	0.03262069621
983	0.03262049582
984	0.03261853022
985	0.03261833652
986	0.03261643039
987	0.03261458144
988	0.0326143948
989	0.03261260178
990	0.03261251779
991	0.03261233812
992	0.03261216385
993	0.0326119948
994	0.0326119153
995	0.03261175206
996	0.03261001571
997	0.03260994148
998	0.03260978431
999	0.03260971285
